,Author,Document title,Abstract,Year,Original scale name,Category,Item content,tokens,tokens_nouns,tokens_nouns__unique_list,tokens_nouns__unique,qwen_embeddings,qwen_embeddings_raw,group,cluster,dim1,dim2
1098,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"in order to understand gender roles and gender inequality in society, we must consider race, ethnicity, and social class—not only gender","['order', 'understand', 'gender', 'role', 'gender', 'inequality', 'society', 'must', 'consider', 'race', 'ethnicity', 'social', 'class', 'gender']","['order', 'gender', 'role', 'gender', 'inequality', 'society', 'race', 'ethnicity', 'social', 'class', 'gender']","['role', 'society', 'inequality', 'order', 'ethnicity', 'social', 'gender', 'class', 'race']",role society inequality order ethnicity social gender class race,"[ 2.60343432  3.15272975 -0.86169755 ...  0.0651518  -0.20322809
 -0.25393918]","[-0.15348679  1.26296985  2.38488507 ... -0.58616698 -2.70962882
 -0.59495163]",0.0,8,-33.19436,3.8129003
1099,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"we should not only tolerate, but encourage difference and multiplicity (as life is constantly changing) in the possible range of genders","['tolerate', 'encourage', 'difference', 'multiplicity', 'life', 'constantly', 'change', 'possible', 'range', 'gender']","['difference', 'multiplicity', 'life', 'possible', 'range', 'gender']","['possible', 'gender', 'multiplicity', 'range', 'difference', 'life']",possible gender multiplicity range difference life,"[ 3.46606731 -0.16500801 -1.15623605 ...  1.23262084 -1.79660606
 -1.48470652]","[ 2.82456422  2.09729671  2.23072958 ...  2.6628902  -2.75578022
 -2.81204104]",0.0,2,-8.305889,43.842403
1100,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"along with the biological fact that women give birth, women’s hormones (i.e., estrogen, progesterone, and prolactin) are one of the key reasons women are the primary nurturers and caretakers of children","['biological', 'fact', 'woman', 'give', 'birth', 'woman', 'hormone', 'e', 'estrogen', 'progesterone', 'prolactin', 'one', 'key', 'reason', 'woman', 'primary', 'nurturer', 'caretaker', 'child']","['biological', 'fact', 'woman', 'birth', 'woman', 'hormone', 'estrogen', 'progesterone', 'prolactin', 'key', 'reason', 'woman', 'primary', 'nurturer', 'caretaker', 'child']","['birth', 'hormone', 'child', 'woman', 'nurturer', 'biological', 'prolactin', 'key', 'progesterone', 'caretaker', 'primary', 'fact', 'estrogen', 'reason']",birth hormone child woman nurturer biological prolactin key progesterone caretaker primary fact estrogen reason,"[-0.513533    0.71202159  1.50572336 ... -0.18870036  0.8646571
  0.74626774]","[ 1.22612083  0.05098433 -0.47177756 ...  0.91507512 -2.10629869
  0.81457353]",0.0,1,4.035646,-23.953236
1101,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,women choose mates who are willing and able to invest resources in them and their children in order to provide protection and other material advantages that increase their ability to survive and reproduce,"['woman', 'choose', 'mate', 'willing', 'able', 'invest', 'resource', 'child', 'order', 'provide', 'protection', 'material', 'advantage', 'increase', 'ability', 'survive', 'reproduce']","['woman', 'mate', 'willing', 'able', 'resource', 'child', 'order', 'protection', 'material', 'advantage', 'ability']","['mate', 'child', 'protection', 'resource', 'woman', 'order', 'ability', 'willing', 'advantage', 'able', 'material']",mate child protection resource woman order ability willing advantage able material,"[ 0.23213404  0.07106107  1.99183261 ... -2.2296617  -1.61016774
 -0.87418181]","[ 0.37902388 -0.1398152   0.22185785 ... -1.04811513 -1.5428077
 -0.29268962]",0.0,1,5.2369456,-18.171455
1102,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"families operate better if they have complementary roles, differentiated by gender—not parental androgyny","['family', 'operate', 'well', 'complementary', 'role', 'differentiate', 'gender', 'parental', 'androgyny']","['family', 'complementary', 'role', 'gender', 'parental', 'androgyny']","['complementary', 'role', 'parental', 'family', 'androgyny', 'gender']",complementary role parental family androgyny gender,"[ 5.06733704  0.65220237  2.00496554 ...  1.62906373 -3.50626969
  0.05670987]","[ 1.47114146  2.40342855  0.53389966 ... -0.11767197 -3.70255589
  1.23107922]",0.0,2,-1.7643895,35.958553
1103,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"men and women should be treated in a gender-neutral way, especially under the law","['man', 'woman', 'treat', 'gender', 'neutral', 'way', 'especially', 'law']","['man', 'woman', 'gender', 'neutral', 'way', 'law']","['woman', 'gender', 'law', 'way', 'neutral', 'man']",woman gender law way neutral man,"[ 5.79458427  1.98990941 -0.77154779 ...  3.68531656 -1.58317053
 -0.63288659]","[ 1.36500609  0.30335099  0.48374787 ...  1.54075098 -3.7248354
  0.96687371]",0.0,8,-15.319814,-31.137838
1104,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"it is not men, but the capitalist system, that are the primary enemies of women","['man', 'capitalist', 'system', 'primary', 'enemy', 'woman']","['man', 'capitalist', 'system', 'primary', 'enemy', 'woman']","['enemy', 'capitalist', 'woman', 'system', 'man', 'primary']",enemy capitalist woman system man primary,"[ 0.82699144  3.05340862  3.80368829 ... -0.19557065 -1.06650174
  0.40278256]","[ 1.54017568  2.24626255  3.07531428 ...  0.51580459 -0.58578426
  1.00921202]",0.0,4,-49.21983,-2.5064826
1105,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,it is both the capitalist system and men’s control over women that forces women to be the primary caretakers of children,"['capitalist', 'system', 'man', 'control', 'woman', 'force', 'woman', 'primary', 'caretaker', 'child']","['capitalist', 'system', 'man', 'control', 'woman', 'woman', 'primary', 'caretaker', 'child']","['child', 'capitalist', 'woman', 'caretaker', 'system', 'man', 'primary', 'control']",child capitalist woman caretaker system man primary control,"[ 1.59795082  2.92478824  3.31296754 ... -1.48815536 -0.57798862
  0.7693646 ]","[ 1.58192742  0.43151197 -0.82515693 ...  1.52894032 -3.29330826
  1.51115811]",0.0,1,4.776636,-24.645538
1106,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,men prevent women from being leaders in government and business through men’s control of political and economic institutions,"['man', 'prevent', 'woman', 'leader', 'government', 'business', 'man', 'control', 'political', 'economic', 'institution']","['man', 'woman', 'leader', 'government', 'business', 'man', 'control', 'political', 'economic', 'institution']","['institution', 'woman', 'political', 'economic', 'business', 'leader', 'man', 'control', 'government']",institution woman political economic business leader man control government,"[ 1.60907888  1.54817367 -0.39800924 ... -0.55165535  0.56113821
  2.03428912]","[ 2.12998915 -2.0376873   0.92311275 ...  1.4886198  -1.78777814
 -0.3125664 ]",0.0,9,-24.728327,25.966019
1107,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"bringing more women into male-dominated professions would make these professions less ruthless, aggressive, and competitive","['bring', 'woman', 'male', 'dominate', 'profession', 'would', 'make', 'profession', 'less', 'ruthless', 'aggressive', 'competitive']","['woman', 'male', 'profession', 'profession', 'ruthless', 'aggressive', 'competitive']","['woman', 'ruthless', 'male', 'profession', 'aggressive', 'competitive']",woman ruthless male profession aggressive competitive,"[ 0.42492273  0.50833464  0.46191651 ... -0.22325121 -0.7044434
  0.27281752]","[ 1.6487937  -0.74810392 -1.22778654 ... -0.80383265 -1.155689
 -1.32569778]",0.0,8,-7.454044,-5.462147
1108,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,women’s bonds with one another are deeper and more intense than their bonds with men,"['woman', 'bond', 'one', 'deep', 'intense', 'bond', 'man']","['woman', 'bond', 'deep', 'intense', 'bond', 'man']","['woman', 'bond', 'man', 'intense', 'deep']",woman bond man intense deep,"[ 1.74759555 -0.10813212  2.23277187 ...  0.92515749 -1.18501782
  2.75922942]","[ 0.05759465  0.46010232  0.55605263 ...  1.24496853 -2.13620973
  0.21465397]",0.0,0,-22.867619,-13.2886915
1109,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,talk about power for women overlooks the need to empower people of all races and ethnicities,"['talk', 'power', 'woman', 'overlook', 'need', 'empower', 'people', 'race', 'ethnicity']","['power', 'woman', 'need', 'people', 'race', 'ethnicity']","['need', 'woman', 'ethnicity', 'people', 'race', 'power']",need woman ethnicity people race power,"[-0.61446035  0.30674905 -0.20010637 ... -0.27362895 -0.64242518
  1.79298127]","[ 0.20920569 -0.8746708   0.41455212 ...  1.28798139  0.055711
  0.95786887]",0.0,8,-30.101292,17.072344
1110,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"equality will come when we recognize the diverse range of possible sexes, so that one can no longer be seen as inferior and the other superior","['equality', 'come', 'recognize', 'diverse', 'range', 'possible', 'sex', 'long', 'see', 'inferior', 'superior']","['equality', 'diverse', 'range', 'possible', 'sex', 'inferior', 'superior']","['diverse', 'equality', 'possible', 'inferior', 'superior', 'sex', 'range']",diverse equality possible inferior superior sex range,"[ 1.93442476  0.66140378 -0.04261792 ...  0.77136421 -1.26859641
 -1.40607977]","[ 1.06142485  1.37624454  1.9926492  ... -0.40346307 -0.28682113
 -1.67691529]",0.0,8,-18.869795,4.443637
1111,"Rudman, Laurie A.;Kilianski, Stephen E.",Implicit and explicit attitudes toward female authority.,"Attitudes toward female authority and their relationship to gender beliefs were examined in a sample of 75 college students using implicit and explicit measures of each. Implicit attitudes covaried with implicit gender authority beliefs (i.e., linking men to high-authority and women to low-authority roles). Explicit attitudes covaried with explicit gender authority beliefs, feminist identification, and hostile sexism. Thus, gender authority beliefs may influence both conscious and unconscious prejudice against female authorities. Although women showed less explicit prejudice than did men, their implicit attitudes were similarly negative. Finally, the relationship found between 2 different response latency methods (a priming task for attitudes, a categorization task for beliefs) supports the assumption that implicit measures assess similar constructs (i.e., automatic associations in long-term memory). (PsycINFO Database Record (c) 2016 APA, all rights reserved)",2000, ,feminism,women exaggerate problems they have at work,"['woman', 'exaggerate', 'problem', 'work']","['woman', 'problem', 'work']","['woman', 'work', 'problem']",woman work problem,"[ 1.08684909  0.23435791  1.5070343  ... -0.1263694  -1.41101873
  1.57952595]","[ 0.70784158 -1.16007245 -1.3420068  ...  1.37753236 -0.08152618
  0.2324345 ]",0.0,6,-21.119102,-33.850132
1112,"Rudman, Laurie A.;Kilianski, Stephen E.",Implicit and explicit attitudes toward female authority.,"Attitudes toward female authority and their relationship to gender beliefs were examined in a sample of 75 college students using implicit and explicit measures of each. Implicit attitudes covaried with implicit gender authority beliefs (i.e., linking men to high-authority and women to low-authority roles). Explicit attitudes covaried with explicit gender authority beliefs, feminist identification, and hostile sexism. Thus, gender authority beliefs may influence both conscious and unconscious prejudice against female authorities. Although women showed less explicit prejudice than did men, their implicit attitudes were similarly negative. Finally, the relationship found between 2 different response latency methods (a priming task for attitudes, a categorization task for beliefs) supports the assumption that implicit measures assess similar constructs (i.e., automatic associations in long-term memory). (PsycINFO Database Record (c) 2016 APA, all rights reserved)",2000, ,feminism,most women interpret innocent remarks as being sexist,"['woman', 'interpret', 'innocent', 'remark', 'sexist']","['woman', 'innocent', 'remark', 'sexist']","['woman', 'innocent', 'remark', 'sexist']",woman innocent remark sexist,"[ 1.18389618 -0.8206799   1.34878182 ...  0.52047724 -0.25632954
  1.32902467]","[-1.92575526 -1.85196221  2.27735043 ...  0.70362097  0.15305452
 -0.82341093]",0.0,2,1.7586255,40.47638
